"userId","daily_mean_num_call_out","daily_mean_num_call_in","daily_mean_num_call_miss","daily_mean_num_call_ring","mean_num_cont_daily","mean_num_cont_sms_daily","mean_num_cont_sms_in_daily","mean_num_cont_sms_out_daily","mean_num_cont_daily_weekend","mean_num_cont_daily_week","contact_simi_weekWeekend","contact_simi_call_inOut","contact_simi_sms_inOut","contact_simi_smsPhone","sd_sum_dur_call_out_daily","sd_sum_dur_call_in_daily","Qn_sum_dur_call_ring_daily","sd_num_call_out_daily","sd_num_call_in_daily","mean_num_cont_call_daily","mean_num_cont_call_out_daily","mean_num_cont_call_in_daily","mean_num_cont_call_miss_daily","length_sms_mean_daily","length_sms_sd_daily","length_sms_in_mean_daily","length_sms_out_mean_daily","length_sms_in_sd_daily","length_sms_out_sd_daily","max_num_call_daily","max_num_call_out_daily","max_num_call_in_daily","max_num_call_miss_daily","max_num_call_ring_daily","mean_dur_call_out","mean_dur_call_in","huber_dur_call_ring","Qn_dur_call_ring","entropy_contacts_call_out","entropy_contacts_call_in","entropy_contacts_call_miss","entropy_contacts_call_ring","entropy_contacts_sms_in","entropy_contacts_sms_sent","responserate_calls","responserate_sms","Responses_calls","Responses_sms","mean_time_callback","IVI_calls","IVI_call_in","IVI_call_out","IVI_call_ring","IVI_call_miss","IVI_call_week","IVI_call_in_week","IVI_call_out_week","IVI_call_ring_week","IVI_call_miss_week","IVI_call_weekend","IVI_call_in_weekend","IVI_call_out_weekend","IVI_call_ring_weekend","IVI_call_miss_weekend","mean_dur_call_out_night","mean_dur_call_in_night","mean_num_call_nightly","mean_num_call_in_nightly","mean_num_call_out_nightly","mean_num_call_ring_nightly","mean_num_call_miss_nightly","AR_num_calls_out1","AR_num_calls_out4","AR_num_calls_out8","AR_num_calls_out12","AR_num_calls_out24","AR_num_calls_ring1","AR_num_calls_ring4","AR_num_calls_ring8","AR_num_calls_ring12","AR_num_calls_ring24","AR_num_calls_in1","AR_num_calls_in4","AR_num_calls_in8","AR_num_calls_in12","AR_num_calls_in24","daily_mean_num_.com.whatsapp","daily_mean_num_.com.facebook.orca","daily_mean_num_.com.facebook.katana","huberM_dur_.com.whatsapp","huberM_dur_.com.facebook.orca","huberM_dur_.com.facebook.katana","Qn_dur_.com.whatsapp","Qn_dur_.com.facebook.orca","Qn_dur_.com.facebook.katana","E1_sum","E2_sum","E3_sum","E4_sum","E5_sum","E6_sum","age","gender","education"
172,1.33333333333333,0.0333333333333333,0.0333333333333333,0.333333333333333,1.3,0.6,0.533333333333333,0.3,1.22222222222222,1.33333333333333,0.341802363231875,0.378716641858682,0.988250976314661,0.550523263875216,628.995948673977,3.83405790253616,0,2.05666843644552,0.932183199398798,0.966666666666667,0.9,0.233333333333333,0.0333333333333333,81.5333333333333,127.970021633122,56.3,25.2333333333333,88.1488357346784,57.7919474961893,10,10,1,1,2,181.371428571429,21,1.71282933709892,0.6296480429624,2.23191101379047,0,0,1.31828245017656,1.16347089547465,0.608869776435347,0,0.764705882352941,0,0.857142857142857,NA,0.40621983886853,NA,0.392809083160997,0.424254434218244,NA,0.380574524405682,NA,0.385948531845855,0.43964677367025,NA,0.446131305096537,NA,0.446233456841406,0.194746210079204,NA,188.7,21,0.866666666666667,0.0333333333333333,0.7,0.133333333333333,0,0.0379271355760515,0.127183401883727,-0.0945266119811299,0.168620474140863,-0.0928974718939099,-0.010276934347015,-0.0104613388646441,-0.010686852739558,-0.0109346113395844,-0.00366830704051999,-0.0100309217667198,-0.0102703083654823,-0.0105006773414928,-0.0107529035178081,-0.0033307634596715,36.5666666666667,16.1666666666667,4.8,54.7834936741456,35.5609819186509,166.605384560824,43.4739025186733,26.5444682534167,138.150184139845,19,18,21,19,19,19,21,"m",4
173,0.9,0.433333333333333,0.166666666666667,0.866666666666667,1.63333333333333,0.166666666666667,0.166666666666667,0,1.375,1.72727272727273,0.640942853677811,0.910258989832799,NA,0.975615678341606,132.064547958891,141.941484624726,0,0.994814139633024,1.75643316732074,1.5,0.833333333333333,1.06666666666667,0.166666666666667,16.2,62.0847029857403,16.2,0,62.0847029857403,0,7,3,4,1,4,93.6818181818182,138.076923076923,0.773754332368644,0.504045427753012,2.0554497906893,2.10852751720843,1.63217904021012,1.34091353509533,2.0094379124341,NA,1,0,0,NA,NA,0.419498877910551,0.340807396777435,0.387912127670152,0.376675771437927,0.249450963175242,0.371345263899802,0.246267725319143,0.367297059063036,0.353856383541965,0.220966355605677,0.484545234748121,0.460683019327333,0.48499184941937,0.518338135929483,NA,73,28,0.206896551724138,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0373691373984186,-0.0178767167664222,-0.00026323249757464,0.0243241303774013,0.0983876226168343,-0.0567535794780838,0.177694968133219,-0.103001200493242,-0.0195024492162391,0.163522359701227,-0.0689970329028451,-0.0553631341272399,0.10228950262769,0.0000880150544281408,0.0618940148228504,8,0,5,5.92534819510958,NA,45.9184912821908,5.27601894008605,NA,40.0231844412005,19,8,17,16,19,22,29,"f",4
174,0,0.0333333333333333,0,0.533333333333333,0.4,0.0666666666666667,0.0666666666666667,0,0.375,0.409090909090909,0.167705098312484,NA,NA,NA,0,41.9920627420627,0,0,1.10432795395438,0.333333333333333,0,0.333333333333333,0,8.16666666666667,31.37985663286,8.16666666666667,0,31.37985663286,0,1,0,1,0,4,NA,230,18.0343016251021,22.5345599309074,NA,0,NA,2.12490474653985,0,NA,NA,0,NA,NA,NA,0.366453973804172,NA,NA,0.365700312267986,NA,0.4301806729262,NA,NA,0.42940236271506,NA,0.163987302764205,NA,NA,0.163987302764205,NA,NA,NA,0.0666666666666667,0,0,0.0666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00867620160865724,-0.00888914587377309,-0.00112571599035137,-0.00115806487115966,-0.00175188363221441,58.5,0.566666666666667,15.9333333333333,14.3900335309885,32.3123691602881,46.7677488416355,11.719684982397,27.8115273697923,38.5294649464662,27,30,19,25,17,28,23,"f",4
175,0,0,0,0,0.133333333333333,0.133333333333333,0.133333333333333,0,0.125,0.136363636363636,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,7.16666666666667,20.9730259164469,7.16666666666667,0,20.9730259164469,0,0,0,0,0,0,NA,NA,NA,NA,-Inf,-Inf,-Inf,-Inf,0.600402423538188,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,0,0,19.3269166442888,NA,NA,14.7422631949377,NA,NA,12,7,14,10,14,14,20,"m",2
176,2,0.6,0.133333333333333,1.2,2.33333333333333,0.766666666666667,0.633333333333333,0.3,3.875,1.77272727272727,0.366489728112785,0.37930022221789,0.83103944937412,0.576920747822906,1483.5125485176,278.401314569495,0,2.05107204937421,2.3331691239427,1.96666666666667,1.46666666666667,0.933333333333333,0.133333333333333,132.333333333333,170.864199622518,93.4666666666667,38.8666666666667,117.732523656111,86.398329060045,9,7,3,1,5,464.261904761905,196.461538461538,2.02330539553081,1.76899610300099,2.93690819543127,2.59482851987337,1.76129436111989,2.86636446750037,2.48055720489521,1.93471344795185,0.5,0.538461538461538,0.545454545454545,0.8125,6098.256,0.476034334130077,0.351221591998281,0.426823878409995,0.378533436820317,0.267618547775746,0.422719437703942,0.386301516135019,0.367763687839128,0.383292126089015,0.286764300470015,0.540785165428277,0.350788683846621,0.493878002513408,0.357661492978149,NA,481.866666666667,313,1.23333333333333,0.166666666666667,0.7,0.333333333333333,0.0333333333333333,-0.0580096960737798,0.0952419733209686,0.18014921044406,-0.139229750329707,0.116025778043507,-0.024976717004836,-0.0287751842476305,-0.0416595534430611,0.224314985693208,-0.0954264215821183,0.0916159416342352,0.160734409920801,0.0269898213316368,0.196078238733521,-0.0886113743437953,25.4,3.93333333333333,5.83333333333333,9.97813966420089,4.95049502257124,23.4826976826977,8.54239905568187,4.2218335870559,21.1273751542092,24,28,24,24,23,27,29,"m",3
177,1.53333333333333,0.366666666666667,0.166666666666667,0.566666666666667,1.5,0.266666666666667,0.266666666666667,0,1,1.68181818181818,0.505976337336426,0.504975246918104,NA,0.418511069329731,1597.33343491547,385.451435586122,0,1.47935991128813,1.86344138440238,1.3,1,0.466666666666667,0.166666666666667,24.2666666666667,45.3073285792542,24.2666666666667,0,45.3073285792542,0,6,4,3,1,4,738.268292682927,253.272727272727,1.43297563449717,0.838422287033297,1.74015786550884,1.76757855249924,2.0094379124341,2.27166077456371,1.63629436111989,NA,0.4,0,0.2,NA,NA,0.414356219112347,0.409578154144805,0.419758431272286,0.386743939878479,0.337028445159762,0.411568392760246,0.377109308260763,0.446057455989962,0.3549370805581,0.354595072788992,0.450951491142876,0.545302257813026,0.385466357053083,0.197018573777818,NA,1429.33333333333,438.4,0.96551724137931,0.172413793103448,0.586206896551724,0.172413793103448,0.0344827586206897,-0.115718862742542,0.34383738969227,0.19171996201158,-0.184282904840914,-0.0643976317656309,-0.025716357857006,-0.0758048297696164,-0.027784942337727,-0.0611437363943515,0.0140451474344004,-0.0683309128638071,-0.0634237814592083,-0.0458421776425198,-0.0869180664642544,-0.0936710534750141,78.6666666666667,1,40.4333333333333,38.3758638132037,3.91614795859345,49.7655074645045,31.9413634960923,3.30049551632371,39.8874644055562,27,26,21,25,23,30,19,"f",4
178,0.1,0,0,0.133333333333333,0.166666666666667,0.0333333333333333,0.0333333333333333,0,0.1,0.2,1,NA,NA,1,44.9150539236626,0,0,0.305128576629365,0.434172485455305,0.166666666666667,0.1,0.1,0,3.53333333333333,19.3528636985159,3.53333333333333,0,19.3528636985159,0,1,1,0,0,2,145,NA,0.760333333333333,0.538031824484,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0.3674110879513,NA,0.347600869227386,0.190801798397635,NA,0.202397182442739,NA,0.0333170173402719,0.190801798397635,NA,NA,NA,NA,NA,NA,171,NA,0.0333333333333333,0,0.0333333333333333,0,0,-0.00622283190289685,-0.0101347010241415,0.332858221976851,-0.0115719806172849,0.0517347896050983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0,0,7.30592917897646,NA,NA,5.97471152022133,NA,NA,27,20,20,23,24,29,19,"m",2
179,0.966666666666667,0.366666666666667,0.633333333333333,1,1.3,0.4,0.4,0,1.75,1.13636363636364,0.84048645000942,0.891056385130302,NA,0.457867048232228,49.7047027077355,77.2589614636178,0,1.8285727114117,3.71390676354104,1.03333333333333,0.733333333333333,0.6,0.333333333333333,44.1,75.5720026610841,44.1,0,75.5720026610841,0,18,9,3,9,9,23.695652173913,88.7272727272727,2.75091191810932,2.04581176135312,2.55980944021975,1.82143942639074,1.64735915911406,1.92038211769389,2.06404357975203,NA,0.833333333333333,0,0.666666666666667,NA,789.427,0.431376503991297,0.218205558199718,0.429212558461962,0.376086983163466,0.406818017935752,0.357186022001663,0.185600518805551,0.40904838190428,0.302559288384725,0.322342158441156,0.643504807858676,NA,0.502433748062966,0.6133932338425,0.761437832071556,7,21,1.33333333333333,0.0333333333333333,0.533333333333333,0.4,0.366666666666667,0.53969334358988,0.0804566231300614,0.101646413221268,0.026484399627578,0.0308037233304055,0.664997801424516,-0.0260225981049918,0.0678862943864242,0.0291059232415789,-0.0413253883007218,-0.0746690487173943,-0.0550529109224868,0.233159339492405,-0.0716731571483765,0.229294219503309,65.7,1.03333333333333,13.4666666666667,4.70237666540379,2.04471925223041,40.6963815951969,4.09320793757568,1.91399037317982,32.5291719644363,13,17,18,16,15,20,25,"m",4
180,0.733333333333333,0.233333333333333,0.3,0.666666666666667,1.63333333333333,0.2,0.166666666666667,0.0333333333333333,0.5,2.04545454545455,0.54997194092287,0.464990554975277,0,0.117309283050866,515.205933606154,528.712381885105,0,1.46059348668044,1.74987684295702,1.46666666666667,0.6,1.03333333333333,0.3,8.23333333333333,23.5455293850656,6.6,1.63333333333333,18.4719731783978,8.94613510591771,6,5,3,2,3,212.8,621.857142857143,2.44446314946728,2.35163118289684,2.7098519190418,2.10501095460961,2.22249249708735,2.68542864127748,2.0094379124341,0,0.428571428571429,0,0.5,0,NA,0.419376266373004,0.290771850259464,0.38692867249473,0.373364588197656,0.346859186024171,0.377359323886113,0.317750423806302,0.38692867249473,0.342792933171438,0.250597689351768,0.399809870177358,NA,NA,0.39028920314653,NA,1348,214,0.310344827586207,0.0689655172413793,0.0689655172413793,0.137931034482759,0.0344827586206897,0.173382581511762,-0.171306963214616,0.33944327534241,0.30987169762765,-0.128245126136573,0.0938428573704831,0.021518611767724,-0.161498212205925,-0.0594511536768181,-0.000268462903350751,-0.0261141970233602,-0.0201543737405561,-0.0194766320220978,-0.0307398299991783,-0.026388954822823,41.3333333333333,0.666666666666667,4.7,59.1917539826205,46.2228345077304,107.796282472557,44.2825487935109,37.3904538664094,82.4893071187734,16,20,21,21,18,20,20,"f",4
181,3.46666666666667,0.4,0.1,1.83333333333333,3.26666666666667,1.13333333333333,1.03333333333333,0.133333333333333,3.625,3.13636363636364,0.97819770607429,0.96300990001478,0.707106781186548,0.961789842771099,913.536135718981,155.506055616279,0.607622605515661,2.52891326439848,2.64357820900507,2.4,2.06666666666667,1.2,0.1,118.8,126.375575990365,114.9,3.9,124.546999853123,17.4797419692152,14,11,2,1,8,125.032967032967,182.909090909091,0.412148242226437,0.244182392413402,1.90797454342619,1.25192879480068,1.43194562200144,1.70521227948,2.02958077380882,0.850456482383954,0.666666666666667,0.333333333333333,0.3,0.714285714285714,1271.8105,0.46193774783074,0.418972125846861,0.420807812549735,0.469390476530453,0.338059181129965,0.445337190259791,0.427310315184109,0.412255186964393,0.487327318628318,0.0865188771193215,0.50572596994758,NA,0.43550026977891,0.432118747024908,NA,415.4375,207,1.26666666666667,0.1,0.6,0.533333333333333,0.0333333333333333,0.181464761285951,0.185439649227649,0.0981376167159343,-0.140522898162823,0.268688192297011,-0.00595165491600233,-0.00655865209295299,-0.0143706107823434,-0.0210949344380667,-0.0161596043020455,0.0320619719612982,0.0619240955612795,0.158814548248423,0.0515471398854806,-0.0335076827528934,27.9666666666667,0,0,13.1134364960233,NA,NA,9.99149434829941,NA,NA,20,19,9,16,11,19,21,"f",4
182,0.0333333333333333,0,0,0.266666666666667,0.3,0.133333333333333,0.1,0.0666666666666667,0,0.428571428571429,NA,NA,0.707106781186547,0.8,6.02494813255683,0,0,0.182574185835055,0.868344970910609,0.166666666666667,0.0333333333333333,0.133333333333333,0,3.66666666666667,19.8951273419906,1.16666666666667,2.5,6.20391052056092,13.6930639376292,1,1,0,0,4,33,NA,0.831582633783722,0.4028871527142,0,NA,NA,1.16472077083992,1.43194562200144,0.943147180559945,NA,0.333333333333333,NA,0,NA,0.359860055587122,NA,NA,0.427201852687103,NA,0.359860055587122,NA,NA,0.427201852687103,NA,NA,NA,NA,NA,NA,NA,NA,0.0689655172413793,0,0,0.0689655172413793,0,-0.0104991437186016,-0.0106501161662697,-0.0108708411651565,-0.011114193861772,-0.011985325458354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0,0,8.56414093907404,NA,NA,8.10612310678674,NA,NA,23,9,15,25,18,29,25,"m",4
183,0.566666666666667,0.7,0.3,1.4,1.2,0.433333333333333,0.4,0.0333333333333333,1,1.27272727272727,0.830169750473753,0.885441048556536,1,0.963135276835091,84.6923845454832,282.576275940033,0,0.897634182970313,3.45013742854717,0.8,0.4,0.7,0.3,28.5333333333333,61.8087893165819,26.4333333333333,2.1,60.3859331263518,11.5021737076085,7,3,5,2,7,79.8,152,0.521950075254781,0.371817443281563,1.27021167497269,1.16873523728673,1.31572636363729,1.33480572722124,2.15687469994609,0,0.166666666666667,0,0.857142857142857,1,247.0505,0.454128200753018,0.393481063855737,0.352827764695682,0.458896488468963,0.26689056682365,0.472754654551751,0.452154582860594,0.348595826090353,0.480017725198539,0.194826623305701,0.413612390350943,0.250345733490153,0.294833907299002,0.409675541009128,0.460579938403372,2.5,72,0.482758620689655,0.137931034482759,0.103448275862069,0.241379310344828,0,0.0665397917005469,-0.0869186737899631,0.0274330961837715,-0.0166828756806578,0.0854827338773464,-0.0732936781204915,-0.0571695391233379,0.160574980238928,-0.0586078489988,0.00967764927974657,-0.0194835097899852,0.126774969437193,-0.0258763420186225,-0.0131970816147975,0.0885018141891686,0.166666666666667,6.4,6.9,38.5673415164569,28.8000684767137,192.681829551249,37.5550488219214,23.6872746371251,153.172428663788,24,25,22,27,25,24,20,"f",4
184,0.0666666666666667,0.133333333333333,0,0.166666666666667,1.43333333333333,1.3,1.23333333333333,0.933333333333333,1.44444444444444,1.42857142857143,0,0,0.997780350731199,0.187889393260472,4.38178046004133,62.3759458500603,0,0.365148371670111,0.876906789368961,0.166666666666667,0.0333333333333333,0.166666666666667,0,190.5,141.584567150422,135.4,55.1,97.4214449237666,58.6816954365699,2,2,2,0,2,12,97.5,12.59575,18.7585721897574,0,1.76129436111989,NA,2.0094379124341,0.963083995318411,0.761531681376825,NA,0.923076923076923,NA,0.959183673469388,NA,0.431076592686671,0.411522007941073,NA,0.428941345743731,NA,0.41710044542573,0.414274790541562,NA,0.41230741678392,NA,0.279149884465579,NA,NA,0.278570660838262,NA,12,19,0.233333333333333,0.0666666666666667,0.0666666666666667,0.1,0,-0.0104991437186016,-0.0106501161662697,-0.0108708411651565,-0.011114193861772,-0.011985325458354,NA,NA,NA,NA,NA,0.227868734895774,-0.0144191120825403,-0.0155202032148048,-0.0263992951192084,-0.0164404191206474,160.433333333333,1.4,12.4,2.23974476623153,2.47947635001137,19.5835787514727,1.76141114832251,2.20140997134942,17.6011479310957,25,21,13,15,10,21,21,"m",4
185,1.3448275862069,0.482758620689655,0.206896551724138,1.10344827586207,1.93103448275862,0.482758620689655,0.482758620689655,0,3,1.52380952380952,0.364748717951037,0.552907335580864,NA,0.328724151017835,63.3871908242599,95.0747437364505,0.244581106016824,1.91378200857743,2.1276967819826,1.55172413793103,1.03448275862069,0.827586206896552,0.206896551724138,49.4137931034483,90.2997062332586,49.4137931034483,0,90.2997062332586,0,7,6,2,2,5,35.7777777777778,110.357142857143,0.797271002387558,0.586116428982815,3.11806432234457,2.19591014905531,2.20842613589472,2.65037751155923,2.36279324969383,NA,0.5,0,0.3,NA,NA,0.440058151178162,0.275865220647054,0.492394472483767,0.317739730576774,0.212745017847798,0.413340465642369,0.301283269993449,0.486407695739861,0.313648555709166,0.0494982775240871,0.421102093965574,0.174098051587208,0.521509462489507,0.312331306232693,0.226417343277804,19.6666666666667,66,0.366666666666667,0.0666666666666667,0.2,0.1,0,0.167431967007615,-0.0549429893229322,0.143322120668684,-0.0876565735038546,-0.0538986305799469,0.143142194440749,-0.062310984230368,-0.126452722322213,-0.0548153647113191,0.00851223361156975,-0.0479381043910454,0.238408178634791,0.036123894817238,-0.028812350264882,-0.0242236148972644,37.5862068965517,0.793103448275862,4,28.841690575603,20.2864964171057,97.5369675588663,23.463694942387,14.6060959866056,75.0454924428182,18,22,18,17,16,21,21,"m",4
186,0.666666666666667,0.166666666666667,0.1,0.533333333333333,0.8,0.133333333333333,0.1,0.0333333333333333,0.6,0.9,0.973477706451847,0.914991421995628,NA,NA,356.198654698744,50.5088589020402,0,1.09334454718107,1.39950730246583,0.666666666666667,0.4,0.333333333333333,0.1,20.9666666666667,77.5088352397963,11.5666666666667,9.4,36.6772346317152,51.4859204054856,4,4,1,1,3,172.5625,115.5,0.762021598463421,0.882442685355,2.05252428114939,0.600402423538188,0,0.664423971732289,1.28972077083992,0,0.666666666666667,0,0,0,NA,0.365621346263472,0.252961408275839,0.320807590193568,0.353698080759071,0.201486705259498,0.345648630793807,0.274240575534013,0.28168465420586,0.354507822563098,0.201486705259498,0.319633101552477,NA,0.357924585939922,NA,NA,1943,NA,0.0333333333333333,0,0.0333333333333333,0,0,-0.00764144699023541,0.299579498126609,-0.0857906603324137,0.0518847650457257,-0.0588338012294398,-0.0210492389458423,-0.0218931892548051,-0.0259436385822001,-0.0326789369483024,-0.0172636908791155,-0.067703292003056,-0.0861832267085473,-0.0953425692582115,-0.0868809922201753,-0.021202255725685,33.2333333333333,0.0333333333333333,0,24.9298936051561,17.187,NA,20.7201506865175,0,NA,22,15,16,11,13,23,21,"m",4
187,1.83333333333333,1.2,0.666666666666667,1.7,2.36666666666667,0.0666666666666667,0.0666666666666667,0.0333333333333333,2.25,2.40909090909091,0.97387675709016,0.994170101072824,0.707106781186547,0.811490048569136,1212.23963717205,1102.98391313912,2.39917037930119,1.31525094847761,3.28720962617792,2.36666666666667,1.43333333333333,1.76666666666667,0.533333333333333,5.2,19.7962030493833,4.2,1,16.5953878096212,5.47722557505166,10,5,6,4,5,301.135135135135,495.888888888889,1.92640445977567,0.703709732556171,1.47901027593383,0.866876081281356,1.21712004298834,2.0123617426145,0.943147180559945,0,0.625,0.5,0.6875,0,25217.622,0.4555128025749,0.338807152028054,0.400638855338822,0.402421557416147,0.382201443481325,0.459198589787743,0.364404976697879,0.417191516496665,0.401906213896261,0.374721615250355,0.458373031001656,0.248449792143499,0.331129041757053,0.381171463282813,0.356546808853631,63,336.5,1.03448275862069,0.137931034482759,0.344827586206897,0.379310344827586,0.172413793103448,-0.0818635588647701,0.0213312622342687,-0.059180040781891,-0.0791450662959456,-0.0293486226723697,0.133384483275054,0.0586405213521611,0.0209784792512972,-0.0524482730629025,0.0506124458236969,0.182283467549521,0.00700367901646574,0.0583735656004623,0.0608410691049611,0.0961801061698804,37.0666666666667,0,0.0333333333333333,9.63615734903968,NA,15.105,7.91169979560284,NA,0,16,13,11,16,5,25,23,"f",5
188,2.16666666666667,0.0666666666666667,0.166666666666667,0.366666666666667,1.26666666666667,0.4,0.4,0,1.11111111111111,1.33333333333333,0.411054153660292,0,NA,NA,195.16743180352,110.072682361696,0,5.41443366881736,1.42876845931901,0.866666666666667,0.633333333333333,0.266666666666667,0.1,42.7666666666667,76.0297960345644,42.7666666666667,0,76.0297960345644,0,22,22,1,2,4,33.9615384615385,349,1.33960983140432,0.592331059236164,2.15034718450423,0,1.25492016798614,1.34140699612681,1.68936659265242,NA,0,0,0,NA,NA,0.394913232553295,0.122236129905337,0.413469353333911,0.282951049106763,0.386236394003481,0.390358680224752,0.122236129905337,0.400775885920501,0.282951049106763,0.386236394003481,0.40586594439074,NA,0.40586594439074,NA,NA,53.4285714285714,NA,0.933333333333333,0,0.866666666666667,0.0333333333333333,0.0333333333333333,-0.0120436099569987,0.0135353862206749,-0.0418641578337572,-0.0170148238455257,0.00875167512748092,0.115170706326628,-0.0284412760418729,-0.0187572840352378,-0.0143564165683954,-0.0149802120874132,-0.021274388682624,-0.0218937513690039,-0.0145705433163475,-0.0148654124714343,-0.0160029713267479,16.5666666666667,0.0333333333333333,6.06666666666667,4.91272546400741,95.464,16.63683609184,3.99492538027476,0,15.4322023323089,21,21,11,11,15,26,23,"m",3
189,2.06666666666667,0.266666666666667,0.266666666666667,0.8,3,1.7,1.6,0.433333333333333,3.33333333333333,2.85714285714286,0.20172444243945,0.47301616487964,0.721625971342991,0.521981417893521,231.429530497313,66.2630078316443,0,2.88794561670705,1.84453214950966,1.86666666666667,1.46666666666667,0.666666666666667,0.266666666666667,212.066666666667,233.208643202536,150.133333333333,61.9333333333333,137.918950045341,133.785451848984,12,12,2,2,3,67.0909090909091,102,1.647285216587,0.655056117150471,3.46943242736694,2.51694154167984,2.51694154167984,3.16384490074445,2.88030331322395,2.36367737212634,0.5,0.416666666666667,0.133333333333333,0.882352941176471,18866.746,0.453154052703856,0.385415021230658,0.441830965104891,0.34297590499794,0.35496675591742,0.413951658984429,0.402513554366782,0.404342704631505,0.37796331178786,0.37073784761581,0.488847140372248,NA,0.495593174561916,0.221125387816179,0.236648152985112,46.8,10,0.466666666666667,0.0333333333333333,0.233333333333333,0.133333333333333,0.0666666666666667,0.136456998933623,0.123689367383363,-0.0600109774940047,0.114349585138669,-0.0478448560656524,0.215623937545127,-0.0525845112669456,-0.0367916457276055,0.32643535306637,-0.0394590726380941,-0.0596129935241091,0.152797196063895,0.07311659102031,-0.0522421916912304,-0.0226593521683443,25.3,5.16666666666667,11.2666666666667,14.9904057079591,10.4826392108546,24.6097118286503,11.4842649058728,7.87713690123837,19.3701502700142,20,19,16,16,18,19,25,"m",4
190,0,0,0,1.4,1.43333333333333,0.566666666666667,0.533333333333333,0.166666666666667,2.25,1.13636363636364,0.775977413063228,NA,0.983623673411642,0.878714414085704,0,0,0,0,1.45270259433451,0.9,0,0.9,0,83,179.505066684808,50.5666666666667,32.4333333333333,98.7964411383791,96.2624585159772,0,0,0,0,4,NA,NA,2.04605114433356,1.72212694988629,NA,NA,NA,1.81366673514746,1.82404837203646,0.760650555003641,NA,0.619047619047619,NA,0.928571428571429,NA,0.393956849737353,NA,NA,0.393956849737353,NA,0.350535174214537,NA,NA,0.350535174214537,NA,0.484529749057101,NA,NA,0.484529749057101,NA,NA,NA,0.366666666666667,0,0,0.366666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8666666666667,0,0,12.4086648412511,NA,NA,9.41999587244307,NA,NA,21,16,12,14,24,21,23,"m",5
191,0.2,0,0.133333333333333,0.133333333333333,0.7,0.433333333333333,0.366666666666667,0.1,0.75,0.681818181818182,0,NA,0.750478774386456,0.348911350395459,56.6589007525098,0,0,0.484234198111502,0.868344970910609,0.266666666666667,0.2,0.1,0.1,58.7333333333333,154.347778674036,55,3.73333333333333,151.058107111594,16.9215906428757,4,2,0,2,2,105.5,NA,1.78066666666667,2.002184002588,1.89404374237474,NA,1.28972077083992,1.28972077083992,1.59099229953218,1.43194562200144,0.333333333333333,0.333333333333333,NA,0.333333333333333,NA,0.289765379433736,NA,0.294974410245009,0.322775879195257,0.322562822040969,0.25651394511976,NA,0.268925005956624,0.322775879195257,0.322562822040969,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.122769104176668,-0.0115045517159079,-0.0656405498490477,0.125627584189658,-0.0283603540155182,-0.0220638996774121,0.154314829864971,-0.0395601384462945,-0.00746516881683301,-0.0158123651438149,NA,NA,NA,NA,NA,46.1666666666667,0.6,6.3,11.9552881564646,5.09654709968538,45.1093211188458,9.98568743245755,4.27430522734554,34.1294360428123,25,21,10,17,15,28,21,"f",5
192,0,0,0,0.966666666666667,0.866666666666667,0.466666666666667,0.433333333333333,0.0333333333333333,1,0.8,0,NA,0,0.752772652709081,0,0,0,0,1.42594997574716,0.566666666666667,0,0.566666666666667,0,54.2666666666667,81.729551205362,53.3333333333333,0.933333333333333,80.9317862337691,5.11207720338155,0,0,0,0,5,NA,NA,1.38049534792161,1.18983316537598,NA,NA,NA,2.4745332994972,2.41864924706995,0,NA,0,NA,0,NA,0.391743987749755,NA,NA,0.391743987749755,NA,0.43470348193145,NA,NA,0.43470348193145,NA,0.364732593805536,NA,NA,0.364732593805536,NA,NA,NA,0.333333333333333,0,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7666666666667,2.36666666666667,10.7333333333333,35.9796432304166,8.71577675462243,120.256887616698,29.7112837975224,7.27971261954321,102.808934921712,29,26,21,23,19,30,23,"m",4
